erro
1.7192905615517118
1.6207079153289397
1.7255199251953952
1.7224134291607536
1.7061040767981825
1.611864363192553
1.6612803231475448
1.6228783106891262
1.8434529624182363
1.6256622574104034
1.7569470251526145
1.7499493280372806
1.5409918000644698
1.7637363781206625
1.7756037976496757
1.6929509048688534
1.6766741017161955
1.753419045090848
1.6314512703904187
1.670022776560669
1.6667117409990615
1.658365632030049
1.6272110470525518
1.5384673961070652
1.8400152025300056
1.5788108417544504
1.7218960231088727
1.8881874475042193
1.6676742964040658
1.7826732057184573
1.6980725622048487
1.7003214144934227
1.8015235121854278
1.6068655042875033
1.722097773232948
1.5210148183382335
1.546345939413926
1.7839609602190571
1.7582126005683465
1.8328850974906776
1.796620259994113
1.7119006807374795
1.6701439884919025
1.6995566898375183
1.7521860150028314
1.8446029877233527
1.7682633275824196
1.7676407928231583
1.5819854249212042
1.749925347785491
1.6051545554080064
1.6928422510470102
1.6502367555921535
1.632116760340149
1.7047746846873906
1.6825145360324485
1.6539212688973408
1.6417933504431301
1.521952474733988
1.6420151580659563
1.681549275361981
1.5352245387811996
1.6202732623633025
1.7801263786166381
1.658335039303587
1.643872414927081
1.6269765113355346
1.5067389250694958
1.5533510172603016
1.8211217200608285
1.7714459062044847
1.6564595607765822
1.5702898234432814
1.7930678033101237
1.7328561629853254
1.69445490313147
1.6383091321656815
1.6056516086782
1.6496928636620436
1.726088369471313
1.7853255845876663
1.6760852371138002
1.628314758284536
1.5923987923394924
1.7822709400633583
1.7573569635109458
1.7231264757470222
1.750671494968132
1.7684121818437228
1.5297015041557949
1.7974564090771254
1.6504141491605284
1.6731174186130033
1.7286241365537038
1.5259523014731602
1.5305638098265042
1.8269049411504539
1.6861136967194799
1.5966726822053567
1.7105597195105948
1.688362182374408
1.725113556010835
1.6971150674422497
1.578701897774472
1.823361093582607
1.6473094919780946
1.6810007235000979
1.6733982847218143
1.5415941561799167
1.5631168622268041
1.7224963110648595
1.6498701373797897
1.5990540608174748
1.8152100355133078
1.770591616491008
1.7991640388482941
1.7608802248119662
1.7762029358073363
1.74437046419615
1.6677039767170176
1.6769599640359987
1.7445511447285542
1.6036337967043743
1.718124807646077
1.726006718046881
1.7152046745325433
1.6604971001968292
1.6750003931126798
1.5792519681180692
1.696180652619804
1.712465472581381
1.7141094266700683
1.6139166985091569
1.6681344822065711
1.5968281621323654
1.5558535880645872
1.609207066735667
1.8735972391849265
1.564813841651054
1.6821472923185998
1.7627365737892762
1.6496311398578374
1.7046359345231388
1.7362822415123822
1.7495941737726295
1.7787774712704436
1.8078014981339456
1.7636216233580762
1.8995876815251822
1.6702926847439534
1.6233840868178782
1.723506784603961
1.8399232206224596
1.660162094416036
1.5844145381902732
1.7462891209752067
1.6199155074662122
1.577399763901775
1.6060377452463723
1.7100543818499665
1.819198181732041
1.7181379042644576
1.7591497006757202
1.7214466865464804
1.6922645580683582
1.8262614931074257
1.5692568737070984
1.7225579248230571
1.7935590221255489
1.5531365645091812
1.7553007294972935
1.6984828511971262
1.5967202611715001
1.661582446353304
1.6661639469588108
1.7616332851971557
1.6665201978757944
1.8171400391350516
1.6253714744117012
1.7280003241443422
1.630094705894952
1.7390228606561344
1.6107895518780526
1.6021689081955537
1.75435060861554
1.6988109227533965
1.7539766920649416
1.6191482016277963
1.87021826836264
1.544777030413581
1.8268640702057886
1.6085837821735598
1.6648672290627844
1.539979752533948
1.810702666298586
1.6587647409191875
1.80425275549136
1.6296820208372211
1.782864746021889
1.6453925619537426
